dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
breast-cancer_scale,nb7_simple_ensemble,0.96050880206097045,0.016345028553548101,0.0005409803693293085,0.00077619018288033301
breast-cancer_scale,nb7_weighted_ensemble,0.96050880206097045,0.016345028553548101,0.00037951938026928555,0.00075621652983776111
breast-cancer_scale,extraforest_simple_ensemble,0.95612924001717481,0.026469456460336348,0.00026363353352714395,0.00015120846537177096
breast-cancer_scale,extraforest_weighted_ensemble,0.95907041648776281,0.019866592216910704,0.00037757256256248792,0.00038692665971706613
breast-cancer_scale,mix_default_simple_ensemble,0.96492056676685289,0.019766087375286574,0.00029545178963775987,0.0010077675128718885
breast-cancer_scale,mix_default_weighted_ensemble,0.96490983254615725,0.015531731142390258,0.00021583938472902081,0.00070456244577703122
breast-cancer_scale,svm7_simple_ensemble,0.96493130098754842,0.024147454369885295,0.0015865346639768881,0.00019173898925366491
breast-cancer_scale,svm7_weighted_ensemble,0.96493130098754842,0.024147454369885295,0.0021256879921564926,0.0001886068927689724
breast-cancer_scale,knn7_simple_ensemble,0.96347144697294984,0.028052969349355996,9.0555176549889972e-05,0.0027281156133859949
breast-cancer_scale,knn7_weighted_ensemble,0.96347144697294984,0.028052969349355996,8.8050894372862349e-05,0.0027357838657321664
